Recency,Frequency,MonetaryTotal,Age,Prediction,Prob_Churn,Risk_Level
-0.6578498192431218,-0.2179989740771289,-0.1622808785643099,-1.3281451177371617,Fidèle,29.01,FAIBLE
-0.1204124128903132,-0.3199709393456844,2.182809220653351,-0.0072898219072113,Fidèle,35.79,MOYEN
-0.8768057996090809,0.3938328175342033,2.182809220653351,-0.0072898219072113,Fidèle,21.61,FAIBLE
-0.8071379876744575,0.0879169217285371,-0.0646050000272009,0.8512661203822564,Fidèle,29.48,FAIBLE
0.8051742313839683,-0.1160270088085736,-0.5236043834336537,-0.2714608810732014,Fidèle,32.59,MOYEN
-0.2597480367595599,-0.4219429046142398,-0.8838979453968705,-0.0072898219072113,Fidèle,29.03,FAIBLE
0.6956962412009887,-0.4219429046142398,-0.8911874551031668,-1.8564872360691416,Fidèle,32.16,MOYEN
0.4170249934624953,-0.4219429046142398,-0.5416283842908787,1.9079503570462168,Fidèle,33.42,MOYEN
-0.8270430767986356,-0.2179989740771289,-0.5929035591433289,1.5116937682972316,Fidèle,28.05,FAIBLE
-0.8170905322365466,-0.1160270088085736,-0.1750930131638052,-0.4035464106561964,Fidèle,32.84,MOYEN
-0.7474227203019232,0.1898888869970925,1.8296642171582005,-0.0072898219072113,Fidèle,24.11,FAIBLE
-0.896710888733259,0.2918608522656479,2.182809220653351,-2.0546155304436344,Fidèle,20.76,FAIBLE
0.2378791913448925,-0.3199709393456844,-0.6562006537793665,-0.0733325866987088,Fidèle,32.56,MOYEN
0.8051742313839683,0.2918608522656479,1.3000160776823193,1.313565473922739,Fidèle,34.77,MOYEN
2.049242301645099,-0.4219429046142398,-0.2749974750581375,0.917308885173754,Fidèle,31.39,MOYEN
-0.7573752648640123,0.2918608522656479,0.8091506159130192,-1.9225300008606396,Fidèle,33.8,MOYEN
-0.8071379876744575,-0.4219429046142398,-0.5192182472644572,-1.2621023529456643,Fidèle,29.53,FAIBLE
0.4369300825866734,-0.2179989740771289,-0.8379855767108063,0.0587529428842861,Fidèle,31.56,MOYEN
-0.1502700465765803,-0.4219429046142398,-0.6008412225750328,-1.7904444712776444,Fidèle,29.44,FAIBLE
0.347357181527872,-0.4219429046142398,-0.7373530517276599,0.8512661203822564,Fidèle,32.84,MOYEN
0.4568351717108515,0.0879169217285371,2.182809220653351,-1.9885727656521368,Fidèle,34.71,MOYEN
-0.8071379876744575,0.8017206786084249,1.9419279939260583,-0.7998029994051816,Fidèle,24.66,FAIBLE
0.4667877162729406,-0.4219429046142398,-0.6833165644286103,1.841907592254719,Fidèle,32.12,MOYEN
-0.6080870964326766,-0.3199709393456844,-0.4452843284772099,1.181479944339744,Fidèle,30.82,MOYEN
-0.7374701757398342,-0.1160270088085736,-0.2690220304389689,-1.6583589416946494,Fidèle,29.62,FAIBLE
0.2378791913448925,-0.3199709393456844,0.4255856715622226,-1.6583589416946494,Fidèle,31.73,MOYEN
-0.7971854431123685,-0.1160270088085736,-0.4099466322152616,-0.0072898219072113,Fidèle,29.84,FAIBLE
-0.7474227203019232,-0.1160270088085736,-0.2532088553026549,1.0493944147567489,Fidèle,29.83,FAIBLE
-0.896710888733259,-0.4219429046142398,-0.6990498302015179,0.9833516499652514,Fidèle,32.81,MOYEN
-0.906663433295348,-0.1160270088085736,1.243706612935265,-0.0072898219072113,Fidèle,20.49,FAIBLE
-0.8270430767986356,-0.3199709393456844,-0.1849396224991069,-1.9225300008606396,Fidèle,30.3,MOYEN
-0.4587989280013408,-0.4219429046142398,-0.4210273972742844,-0.0072898219072113,Fidèle,29.03,FAIBLE
-0.8768057996090809,-0.3199709393456844,-0.6138753276284348,-0.0072898219072113,Fidèle,31.37,MOYEN
-0.4488463834392518,-0.3199709393456844,-0.8553880602970924,1.181479944339744,Fidèle,30.12,MOYEN
-0.1005073237661351,-0.2179989740771289,0.0435656415706174,-0.0072898219072113,Fidèle,36.92,MOYEN
1.0141776671878382,-0.3199709393456844,-0.8068830767093981,0.7191805907992613,Fidèle,34.57,MOYEN
0.2876419141553377,-0.3199709393456844,-0.0969949286612681,-0.0072898219072113,Fidèle,32.31,MOYEN
1.7407134202203387,-0.3199709393456844,-0.288040458929696,1.1154371795482465,Fidèle,32.62,MOYEN
-0.4090362051908956,-0.2179989740771289,-0.7110095982580116,-1.4602306473201567,Fidèle,33.09,MOYEN
-0.5284667399359642,-0.3199709393456844,-0.490006935530334,0.3229240020502762,Fidèle,29.68,FAIBLE
1.3426116377367767,-0.4219429046142398,-0.8229537375722439,-0.0072898219072113,Fidèle,34.27,MOYEN
-0.8170905322365466,4.778627324082085,2.182809220653351,-0.8658457641966791,Fidèle,20.9,FAIBLE
0.2975944587174268,-0.0140550435400182,0.4565194740186619,-0.0072898219072113,Fidèle,33.4,MOYEN
-0.8170905322365466,-0.3199709393456844,0.1243540079745039,-0.7998029994051816,Fidèle,31.5,MOYEN
-0.4189887497529846,-0.4219429046142398,-0.5922376477816087,-0.0072898219072113,Fidèle,31.07,MOYEN
-0.279653125883738,-0.1160270088085736,0.1150845218193596,-1.4602306473201567,Fidèle,32.43,MOYEN
0.4070724489004063,-0.3199709393456844,-0.2813014359490882,0.7852233555907588,Fidèle,31.94,MOYEN
-0.8270430767986356,-0.2179989740771289,-0.1361150014577868,0.1908384724672811,Fidèle,30.03,MOYEN
0.1582588348481801,-0.3199709393456844,-0.4428604111205486,-0.0072898219072113,Fidèle,31.25,MOYEN
-0.5185141953738751,-0.0140550435400182,0.1976308942181872,-0.0072898219072113,Fidèle,30.21,MOYEN
-0.2000327693870256,-0.1160270088085736,-0.4699230488608547,1.577736533088729,Fidèle,29.98,FAIBLE
1.601377796351092,-0.4219429046142398,-0.6801379475286662,-0.0072898219072113,Fidèle,37.19,MOYEN
1.93976431146212,-0.4219429046142398,-0.835428477081801,-0.0072898219072113,Fidèle,31.06,MOYEN
-0.0706496900798679,-0.3199709393456844,-0.4830370632776632,-0.0072898219072113,Fidèle,32.92,MOYEN
-0.0606971455177789,-0.1160270088085736,-0.4661229146899718,-0.0072898219072113,Fidèle,30.65,MOYEN
-0.687707452929389,0.6997487133398695,2.182809220653351,-0.0072898219072113,Fidèle,26.82,FAIBLE
0.6359809738284544,-0.4219429046142398,-0.3105748994103053,-0.0733325866987088,Fidèle,32.14,MOYEN
-0.3891311160667175,-0.4219429046142398,-0.156198888127266,1.6437792978802266,Fidèle,28.9,FAIBLE
-0.5085616508117861,1.0056646091455357,2.141008854625909,-0.7337602346136841,Fidèle,30.56,MOYEN
1.5615676181027358,-0.3199709393456844,-0.7690593113636945,-1.7244017064861468,Fidèle,35.85,MOYEN
-0.8170905322365466,-0.1160270088085736,1.1100448844108,0.9833516499652514,Fidèle,25.54,FAIBLE
-0.7474227203019232,0.4958047828027587,2.182809220653351,0.1908384724672811,Fidèle,22.29,FAIBLE
-0.8270430767986356,-0.3199709393456844,0.2949693776653576,-1.4602306473201567,Fidèle,27.47,FAIBLE
-0.4587989280013408,-0.4219429046142398,-0.8879555652942851,-0.7337602346136841,Fidèle,27.23,FAIBLE
0.9445098552532148,-0.3199709393456844,-0.7583336990309222,-0.0072898219072113,Fidèle,31.31,MOYEN
-0.7275176311777451,-0.3199709393456844,-0.6516191836107319,-0.2714608810732014,Fidèle,29.06,FAIBLE
-0.8668532550469918,-0.0140550435400182,0.7676954139414018,-0.0072898219072113,Fidèle,28.64,FAIBLE
-0.6180396409947656,-0.0140550435400182,0.0093377975782025,-0.0072898219072113,Fidèle,33.85,MOYEN
-0.7971854431123685,-0.1160270088085736,-0.4576436433507355,-0.469589175447694,Fidèle,29.35,FAIBLE
-0.8768057996090809,-0.2179989740771289,-0.4589221931652382,-1.9885727656521368,Fidèle,29.31,FAIBLE
-0.5682769181843204,-0.0140550435400182,-0.1112720682565477,-0.0072898219072113,Fidèle,32.66,MOYEN
-0.8369956213607247,1.2096085396826464,2.182809220653351,-1.4602306473201567,Fidèle,22.48,FAIBLE
-0.6578498192431218,-0.2179989740771289,-0.4956716215140333,-1.5923161769031515,Fidèle,28.66,FAIBLE
-0.3791785715046284,0.0879169217285371,-0.2148346032312627,-0.0072898219072113,Fidèle,33.42,MOYEN
2.2781508265731474,-0.4219429046142398,-0.8681913160784316,0.1908384724672811,Fidèle,32.84,MOYEN
-0.7573752648640123,-0.4219429046142398,-0.8951474080008626,0.1908384724672811,Fidèle,30.73,MOYEN
-0.6080870964326766,-0.3199709393456844,-0.2724492542472886,-0.0072898219072113,Fidèle,29.88,FAIBLE
-0.906663433295348,2.2293281923682,2.182809220653351,1.841907592254719,Fidèle,19.45,FAIBLE
-0.5583243736222313,-0.3199709393456844,-0.3463121424892857,-0.7337602346136841,Fidèle,30.51,MOYEN
-0.8369956213607247,1.9234122965625344,2.182809220653351,0.9833516499652514,Fidèle,22.57,FAIBLE
-0.8469481659228137,0.0879169217285371,0.0021548336897814,1.445651003505734,Fidèle,31.41,MOYEN
0.4170249934624953,-0.3199709393456844,-0.533699599677331,-0.1393753514902064,Fidèle,32.08,MOYEN
-0.0407920563936008,-0.4219429046142398,-0.7296373587498626,-0.6677174698221865,Fidèle,28.7,FAIBLE
2.7260153318671545,-0.4219429046142398,-0.8491906452240171,-0.0072898219072113,Fidèle,31.16,MOYEN
-0.7275176311777451,-0.2179989740771289,-0.6944062083057896,0.7852233555907588,Fidèle,29.17,FAIBLE
0.347357181527872,-0.0140550435400182,-0.3528291950159868,-0.6677174698221865,Fidèle,32.17,MOYEN
-0.279653125883738,-0.3199709393456844,-0.6919911697672845,-0.0072898219072113,Fidèle,27.91,FAIBLE
1.402326905109311,-0.4219429046142398,-0.7310490908367093,-1.3281451177371617,Fidèle,34.65,MOYEN
-0.4787040171255189,-0.3199709393456844,-0.3132651813116546,-0.601674705030689,Fidèle,30.75,MOYEN
-0.896710888733259,1.107636574414091,1.457055734412239,-1.5923161769031515,Fidèle,22.3,FAIBLE
-0.6578498192431218,-0.1160270088085736,0.0578161447114282,-0.2054181162817039,Fidèle,33.58,MOYEN
-0.0208869672694227,-0.2179989740771289,2.182809220653351,0.5870950612162663,Fidèle,33.99,MOYEN
-0.6180396409947656,-0.0140550435400182,1.743992500768366,1.7758648274632216,Fidèle,28.78,FAIBLE
-0.906663433295348,-0.0140550435400182,-0.5808905181778977,-1.4602306473201567,Fidèle,29.8,FAIBLE
-0.5583243736222313,0.3938328175342033,0.4826853511251852,0.5870950612162663,Fidèle,28.89,FAIBLE
-0.6279921855568547,-0.4219429046142398,-0.688368611959527,-0.0072898219072113,Fidèle,29.75,FAIBLE
2.795683143801778,-0.4219429046142398,-0.8212578833043966,1.445651003505734,Fidèle,30.4,MOYEN
0.148306290286091,-0.4219429046142398,-0.446110058565743,-0.0072898219072113,Fidèle,32.67,MOYEN
0.9046996770048588,-0.4219429046142398,-0.8709526285250311,-0.0072898219072113,Fidèle,32.11,MOYEN
-0.8170905322365466,-0.2179989740771289,-0.9130737418583684,1.313565473922739,Fidèle,28.82,FAIBLE
-0.707612542053567,-0.0140550435400182,1.2939074507908066,-0.0072898219072113,Fidèle,28.23,FAIBLE
-0.1701751357007584,-0.2179989740771289,0.0852872080869228,1.0493944147567489,Fidèle,33.17,MOYEN
1.1137031128087287,-0.4219429046142398,-0.9509419012948532,-0.0072898219072113,Fidèle,37.91,MOYEN
-0.6279921855568547,-0.4219429046142398,-0.8805328733156447,0.5210522964247688,Fidèle,30.09,MOYEN
-0.5981345518705875,-0.3199709393456844,-0.6639518620297888,-1.9885727656521368,Fidèle,31.09,MOYEN
1.462042172481845,-0.3199709393456844,-0.5500099886303962,-0.0072898219072113,Fidèle,33.06,MOYEN
1.820333776717051,-0.3199709393456844,0.3184627305068443,0.2568812372587787,Fidèle,31.54,MOYEN
1.820333776717051,-0.4219429046142398,-0.7083015587203497,-0.0072898219072113,Fidèle,34.67,MOYEN
0.0686859337893786,-0.4219429046142398,-0.924962479369612,-0.0072898219072113,Fidèle,30.92,MOYEN
-0.5384192844980532,-0.1160270088085736,-0.3168255873923182,-0.0072898219072113,Fidèle,33.32,MOYEN
-0.8668532550469918,-0.1160270088085736,0.8617487346707536,-0.2714608810732014,Fidèle,28.65,FAIBLE
-0.8867583441711699,-0.1160270088085736,0.2290619104913774,-1.196059588154167,Fidèle,30.61,MOYEN
0.3573097260899611,-0.2179989740771289,-0.6234200571464233,-0.0072898219072113,Fidèle,32.71,MOYEN
-0.3095107595700051,-0.2179989740771289,-0.0670111597475497,-1.9885727656521368,Fidèle,30.29,MOYEN
-0.4787040171255189,-0.4219429046142398,-0.8172712939522321,-0.0072898219072113,Fidèle,30.06,MOYEN
0.8648894987565026,-0.4219429046142398,-0.9524690580177316,-0.0072898219072113,Fidèle,31.17,MOYEN
-0.7374701757398342,-0.3199709393456844,1.02755178492091,-0.0072898219072113,Fidèle,29.0,FAIBLE
-0.6180396409947656,1.107636574414091,1.318945717991484,-0.8658457641966791,Fidèle,30.88,MOYEN
-0.3095107595700051,-0.4219429046142398,-0.5089365758394983,-1.196059588154167,Fidèle,29.51,FAIBLE
0.6459335183905435,-0.3199709393456844,-0.4738918805767068,-0.2714608810732014,Fidèle,31.75,MOYEN
-0.6777549083672999,-0.2179989740771289,-0.6214489595157319,1.9079503570462168,Fidèle,29.94,FAIBLE
-0.6678023638052109,-0.1160270088085736,-0.2697944876185643,-0.0072898219072113,Fidèle,29.46,FAIBLE
-0.5881820073084985,-0.3199709393456844,-0.8323031330907946,-0.7337602346136841,Fidèle,29.52,FAIBLE
-0.3791785715046284,-0.4219429046142398,-0.8495724344047366,2.040035886629212,Fidèle,29.73,FAIBLE
-0.8867583441711699,0.4958047828027587,0.3129667420681141,-0.0072898219072113,Fidèle,30.92,MOYEN
0.6359809738284544,-0.3199709393456844,-0.8966035341784905,-0.601674705030689,Fidèle,32.31,MOYEN
-0.5384192844980532,0.0879169217285371,1.780342382300129,-0.9318885289881766,Fidèle,31.78,MOYEN
-0.7474227203019232,-0.2179989740771289,-0.2568669283830375,-1.2621023529456643,Fidèle,34.92,MOYEN
-0.6578498192431218,0.1898888869970925,-0.0592333150426585,-2.0546155304436344,Fidèle,30.39,MOYEN
-0.697659997491478,-0.3199709393456844,-0.7437990737091108,-0.0072898219072113,Fidèle,32.19,MOYEN
0.9246047661290367,-0.4219429046142398,-0.7308182415646464,0.9833516499652514,Fidèle,32.36,MOYEN
0.7653640531356121,-0.3199709393456844,-0.4507448016433149,-0.0072898219072113,Fidèle,33.06,MOYEN
-0.2597480367595599,-0.4219429046142398,-0.6720227077338368,-1.9885727656521368,Fidèle,28.67,FAIBLE
-0.7573752648640123,-0.2179989740771289,1.4971524772059477,-0.0072898219072113,Fidèle,24.52,FAIBLE
-0.5085616508117861,-0.3199709393456844,-0.2273981309223825,-0.7337602346136841,Fidèle,28.9,FAIBLE
-0.4787040171255189,-0.4219429046142398,-0.917024815937908,0.8512661203822564,Fidèle,27.87,FAIBLE
0.6459335183905435,-0.3199709393456844,-0.0891638110474393,0.3889667668417737,Fidèle,31.89,MOYEN
-0.906663433295348,0.2918608522656479,1.0548541507514355,-0.0072898219072113,Fidèle,21.99,FAIBLE
-0.697659997491478,-0.2179989740771289,-0.4553351506301057,-0.0072898219072113,Fidèle,29.81,FAIBLE
-0.7374701757398342,0.2918608522656479,1.0914437603734175,-0.5356319402391915,Fidèle,33.72,MOYEN
-0.896710888733259,3.860879636665087,2.182809220653351,0.917308885173754,Fidèle,20.49,FAIBLE
0.5265029836454749,-0.1160270088085736,0.4442311896903867,-0.0072898219072113,Fidèle,35.74,MOYEN
-0.7474227203019232,0.1898888869970925,2.182809220653351,-0.2714608810732014,Fidèle,24.98,FAIBLE
1.6710456082857157,-0.4219429046142398,-0.8514991379446469,-0.0072898219072113,Fidèle,35.31,MOYEN
-0.4090362051908956,-0.3199709393456844,-0.4550865437217302,-0.9979312937796742,Fidèle,32.28,MOYEN
-0.2099853139491146,-0.4219429046142398,-0.7924993912962431,-0.0072898219072113,Fidèle,30.44,MOYEN
2.7160627873050656,-0.4219429046142398,-0.6736652890927466,1.313565473922739,Fidèle,31.61,MOYEN
-0.6678023638052109,-0.3199709393456844,-0.7464094462470536,-0.5356319402391915,Fidèle,29.95,FAIBLE
-0.6578498192431218,-0.2179989740771289,-0.2801294319524609,0.4550095316332712,Fidèle,29.7,FAIBLE
-0.8270430767986356,0.1898888869970925,-0.1341616614634077,2.040035886629212,Fidèle,33.49,MOYEN
-0.896710888733259,0.6997487133398695,2.0786085206236544,2.040035886629212,Fidèle,22.28,FAIBLE
1.2430861921158864,-0.3199709393456844,-0.7055935191826878,-1.5262734121116543,Fidèle,35.31,MOYEN
0.2179741022207144,-0.3199709393456844,-0.1756701363439627,-1.7244017064861468,Fidèle,31.86,MOYEN
-0.8469481659228137,-0.4219429046142398,-0.8229093434814626,-0.0072898219072113,Fidèle,33.24,MOYEN
1.2132285584296192,-0.3199709393456844,-0.4741049722124572,-0.0072898219072113,Fidèle,35.51,MOYEN
-0.3194633041320942,-0.2179989740771289,-0.8693899565295278,-0.0072898219072113,Fidèle,27.64,FAIBLE
0.4966453499592077,-0.4219429046142398,-0.9127363467684304,-0.0072898219072113,Fidèle,32.53,MOYEN
-0.8867583441711699,1.4135524702197573,2.182809220653351,-1.0639740585711717,Fidèle,21.95,FAIBLE
-0.1403175020144913,-0.3199709393456844,0.1609169811420172,1.181479944339744,Fidèle,33.7,MOYEN
-0.488656561687608,-0.4219429046142398,-0.832285375454482,-1.8564872360691416,Fidèle,30.79,MOYEN
1.7108557865340717,-0.4219429046142398,-0.903262647795692,1.841907592254719,Fidèle,35.81,MOYEN
-0.8369956213607247,-0.1160270088085736,-0.4325698608774334,-0.3375036458646989,Fidèle,28.08,FAIBLE
-0.1801276802628475,-0.4219429046142398,-0.937534885878888,-0.0072898219072113,Fidèle,29.79,FAIBLE
2.7260153318671545,-0.4219429046142398,-0.8888345682917557,1.181479944339744,Fidèle,31.31,MOYEN
-0.5583243736222313,-0.2179989740771289,-0.6990942242922993,-0.0072898219072113,Fidèle,33.14,MOYEN
0.138353745724002,-0.4219429046142398,-0.8586021924696617,-0.0072898219072113,Fidèle,32.93,MOYEN
-0.488656561687608,0.1898888869970925,2.0207275050629403,-0.0072898219072113,Fidèle,31.47,MOYEN
-0.7573752648640123,-0.3199709393456844,-0.7819335976902838,-0.0072898219072113,Fidèle,29.56,FAIBLE
0.138353745724002,-0.4219429046142398,-0.6898513745916238,-1.9225300008606396,Fidèle,35.16,MOYEN
-0.7474227203019232,0.1898888869970925,1.55141981377706,-1.7244017064861468,Fidèle,27.05,FAIBLE
-0.1900802248249365,0.1898888869970925,0.5414364908652135,-0.0072898219072113,Fidèle,30.7,MOYEN
0.2279266467828034,-0.1160270088085736,-0.4941622224274676,0.1247957076757836,Fidèle,34.34,MOYEN
-0.8867583441711699,-0.0140550435400182,0.5376807507851119,-1.8564872360691416,Fidèle,28.48,FAIBLE
-0.7971854431123685,1.7194683660254235,2.182809220653351,0.9833516499652514,Fidèle,22.63,FAIBLE
-0.4687514725634299,-0.2179989740771289,0.1834869368952516,-1.9885727656521368,Fidèle,29.42,FAIBLE
-0.7673278094261013,-0.4219429046142398,-0.9598207194511218,1.841907592254719,Fidèle,32.68,MOYEN
-0.1403175020144913,-0.4219429046142398,-0.6202947131554171,0.7191805907992613,Fidèle,31.46,MOYEN
1.4918998061681126,-0.4219429046142398,-0.8832497916714629,0.1247957076757836,Fidèle,32.26,MOYEN
2.3677237276319487,0.0879169217285371,-0.4401434927647304,-0.0072898219072113,Fidèle,32.52,MOYEN
-0.8867583441711699,0.2918608522656479,0.2994798172887423,-0.9979312937796742,Fidèle,31.57,MOYEN
1.8103812321549624,-0.3199709393456844,-0.6608442756750948,-0.1393753514902064,Fidèle,31.61,MOYEN
-0.906663433295348,0.0879169217285371,2.182809220653351,-1.130016823362669,Fidèle,20.06,FAIBLE
0.984320033501571,-0.4219429046142398,-0.6959600014831365,0.7852233555907588,Fidèle,31.52,MOYEN
-0.6379447301189437,-0.4219429046142398,-0.8562759421127194,-1.9885727656521368,Fidèle,30.23,MOYEN
1.1535132910570849,-0.3199709393456844,0.1536807443446585,-1.196059588154167,Fidèle,36.7,MOYEN
-0.8071379876744575,1.617496400756868,2.182809220653351,1.9079503570462168,Fidèle,23.16,FAIBLE
-0.7772803539881904,-0.1160270088085736,0.4841059620301883,2.040035886629212,Fidèle,30.74,MOYEN
-0.5782294627464094,-0.1160270088085736,-0.0660433685685163,-1.7244017064861468,Fidèle,29.63,FAIBLE
1.123655657370818,-0.3199709393456844,-0.5878248751579433,1.709822062671724,Fidèle,32.13,MOYEN
-0.896710888733259,0.5977767480713141,2.182809220653351,0.3889667668417737,Fidèle,24.94,FAIBLE
-0.687707452929389,-0.3199709393456844,-0.5735743720171326,-1.3281451177371617,Fidèle,28.56,FAIBLE
-0.8369956213607247,-0.1160270088085736,0.8515025785184195,-0.469589175447694,Fidèle,27.73,FAIBLE
2.795683143801778,-0.4219429046142398,-0.7271868049387327,1.9739931218377145,Fidèle,31.51,MOYEN
0.5065978945212968,-0.4219429046142398,-1.1037907558550144,-0.0072898219072113,Fidèle,33.85,MOYEN
1.193323469305441,-0.3199709393456844,0.3479848008764368,-0.4035464106561964,Fidèle,32.87,MOYEN
1.6909506974098936,-0.4219429046142398,-0.813098249418786,-1.0639740585711717,Fidèle,34.01,MOYEN
-0.6080870964326766,-0.4219429046142398,0.5628255638036639,0.0587529428842861,Fidèle,28.87,FAIBLE
-0.8867583441711699,-0.0140550435400182,0.1346268005813064,-0.0072898219072113,Fidèle,30.68,MOYEN
1.9099066777758529,-0.4219429046142398,-0.8857269819370617,0.7191805907992613,Fidèle,35.68,MOYEN
-0.6678023638052109,-0.1160270088085736,-0.2339063046309272,-0.601674705030689,Fidèle,29.91,FAIBLE
-0.4289412943150737,0.9036926438769805,0.7571473779717552,-0.3375036458646989,Fidèle,35.19,MOYEN
-0.8768057996090809,4.982571254619196,2.182809220653351,-0.0072898219072113,Fidèle,18.08,FAIBLE
-0.8768057996090809,0.2918608522656479,0.602185364690402,-1.7244017064861468,Fidèle,28.23,FAIBLE
0.6757911520768106,-0.4219429046142398,-0.9160126306680932,0.917308885173754,Fidèle,31.12,MOYEN
-0.707612542053567,0.6997487133398695,2.182809220653351,-0.0072898219072113,Fidèle,25.87,FAIBLE
-0.3393683932562722,-0.3199709393456844,0.9653023908273128,0.5870950612162663,Fidèle,28.78,FAIBLE
-0.7275176311777451,-0.3199709393456844,-0.153748334316136,-0.0072898219072113,Fidèle,31.88,MOYEN
-0.8369956213607247,-0.0140550435400182,2.182809220653351,-0.0072898219072113,Fidèle,21.3,FAIBLE
-0.3294158486941832,-0.4219429046142398,-0.8680847702605563,-1.6583589416946494,Fidèle,28.29,FAIBLE
1.1535132910570849,-0.4219429046142398,-0.0907975135881928,1.2475227091312415,Fidèle,34.57,MOYEN
-0.7474227203019232,-0.4219429046142398,-0.8809768142234581,1.9079503570462168,Fidèle,28.38,FAIBLE
-0.1403175020144913,-0.4219429046142398,-0.7739249037133296,0.2568812372587787,Fidèle,31.05,MOYEN
-0.7474227203019232,-0.2179989740771289,-0.2626647966390808,-1.7904444712776444,Fidèle,30.25,MOYEN
-0.7673278094261013,-0.1160270088085736,2.182809220653351,-1.394187882528659,Fidèle,22.38,FAIBLE
-0.6777549083672999,-0.3199709393456844,-0.4923864587962138,-1.394187882528659,Fidèle,29.43,FAIBLE
-0.7374701757398342,-0.3199709393456844,-1.0040372338693386,-1.394187882528659,Fidèle,28.44,FAIBLE
-0.8270430767986356,2.331300157636756,2.182809220653351,-0.0072898219072113,Fidèle,21.74,FAIBLE
-0.4587989280013408,-0.4219429046142398,-0.5612150571436068,1.6437792978802266,Fidèle,30.2,MOYEN
-0.3891311160667175,-0.4219429046142398,-0.6332577876635689,1.313565473922739,Fidèle,31.37,MOYEN
-0.7474227203019232,-0.3199709393456844,-0.0675616464732382,1.9079503570462168,Fidèle,29.58,FAIBLE
-0.6578498192431218,-0.3199709393456844,-0.6504205431596357,-1.5262734121116543,Fidèle,31.11,MOYEN
1.4520896279197564,-0.3199709393456844,-0.5475327983647972,-0.601674705030689,Fidèle,36.44,MOYEN
-0.279653125883738,-0.4219429046142398,-0.6243789695073004,0.4550095316332712,Fidèle,30.87,MOYEN
-0.4090362051908956,-0.4219429046142398,-0.7390933000862886,-1.4602306473201567,Fidèle,27.96,FAIBLE
-0.6080870964326766,-0.4219429046142398,-0.8369911490773043,0.6531378260077638,Fidèle,29.56,FAIBLE
-0.1104598683282241,-0.4219429046142398,-0.6861755438749287,0.0587529428842861,Fidèle,30.95,MOYEN
-0.6279921855568547,-0.3199709393456844,-0.7224011219525038,-0.0072898219072113,Fidèle,29.94,FAIBLE
-0.5185141953738751,0.5977767480713141,1.4297178533090886,-0.0072898219072113,Fidèle,30.13,MOYEN
0.4468826271487625,-0.4219429046142398,0.7782967228199864,0.2568812372587787,Fidèle,32.7,MOYEN
0.8151267759460573,-0.4219429046142398,-0.8815983314943969,-0.601674705030689,Fidèle,31.0,MOYEN
-0.8170905322365466,0.2918608522656479,0.0721199207611766,0.1908384724672811,Fidèle,31.93,MOYEN
2.596632252559997,-0.4219429046142398,0.0092490093966395,-1.0639740585711717,Fidèle,31.29,MOYEN
-0.7374701757398342,-0.3199709393456844,-0.8386870033451516,-0.0072898219072113,Fidèle,36.47,MOYEN
-0.4090362051908956,-0.3199709393456844,-0.8099906630640921,1.709822062671724,Fidèle,30.8,MOYEN
-0.6379447301189437,-0.1160270088085736,1.909662368746179,-0.0072898219072113,Fidèle,28.46,FAIBLE
-0.7175650866156561,-0.3199709393456844,-0.9238615059182348,-0.0072898219072113,Fidèle,32.25,MOYEN
1.6411879745994482,-0.3199709393456844,-0.6962973965730747,-0.4035464106561964,Fidèle,33.15,MOYEN
-0.6578498192431218,-0.4219429046142398,-0.3795278012118859,-0.0072898219072113,Fidèle,28.49,FAIBLE
-0.0308395118315118,-0.0140550435400182,1.0049019198042688,-0.0072898219072113,Fidèle,30.89,MOYEN
-0.5583243736222313,-0.2179989740771289,-0.2572575963819133,-0.0072898219072113,Fidèle,30.24,MOYEN
-0.4090362051908956,-0.3199709393456844,-0.0740431837273142,-0.0072898219072113,Fidèle,28.9,FAIBLE
-0.697659997491478,0.1898888869970925,0.0146917249264323,-2.0546155304436344,Fidèle,32.75,MOYEN
-0.1502700465765803,-0.4219429046142398,-0.0284504524948758,-0.0072898219072113,Fidèle,29.94,FAIBLE
0.0089706664168443,-0.4219429046142398,-0.610705589546647,-1.0639740585711717,Fidèle,30.71,MOYEN
-0.8768057996090809,1.311580504951202,2.182809220653351,0.2568812372587787,Fidèle,23.11,FAIBLE
-0.6080870964326766,0.0879169217285371,2.1195576299603647,-0.0072898219072113,Fidèle,32.16,MOYEN
-0.7474227203019232,-0.2179989740771289,0.0063722723140089,-1.4602306473201567,Fidèle,31.33,MOYEN
0.9246047661290367,-0.3199709393456844,-0.8665664923558345,-1.9885727656521368,Fidèle,30.94,MOYEN
-0.3095107595700051,-0.2179989740771289,-0.6863797566925229,-0.0072898219072113,Fidèle,30.57,MOYEN
1.0639403899982836,-0.0140550435400182,-0.5642160976804255,1.6437792978802266,Fidèle,33.44,MOYEN
-0.8071379876744575,-0.2179989740771289,-0.572633217292568,-0.0072898219072113,Fidèle,29.03,FAIBLE
-0.2597480367595599,-0.2179989740771289,-0.5089809699302796,-0.469589175447694,Fidèle,29.56,FAIBLE
2.1089575690176336,-0.4219429046142398,-0.7251535555809471,0.2568812372587787,Fidèle,29.64,FAIBLE
-0.5185141953738751,-0.4219429046142398,-0.7365006851846582,1.2475227091312415,Fidèle,28.58,FAIBLE
-0.8768057996090809,3.452991775590865,2.182809220653351,-0.0072898219072113,Fidèle,19.31,FAIBLE
